Table 1
あっち,ねぇ、あっちむいてホイしよう。,,,
兄さん,兄さんならさっき慌てて出て行ったけど。,,,
眼鏡,ラーメンを食べる時は眼鏡を外します。,,,
ちん,男は、鼻をちんとかんだ。,,,
異様,最近の株高は、ちょっと異様です。,,,
計算,あの女、ほんと計算高くてしたたかだよ。,,,
めぐみ,日照り続きだった町に、ようやくめぐみの雨が降り注いだ。,,,
進む,ちゃんと進む方向を見て運転しろ。,,,
抱き,智は、警察のやり方に疑いを抱き始めた。,,,
まずい,このショートブレッドクッキーは本当にまずい。,,,
あんなに,あんなに悔しい思いをしたのは、後にも先にも一度きりだ。,,,
違い,二人の違いははっきりしている。,,,
実験,明日の実験はきっとうまくいくさ。,,,
避け,これは避けては通れない問題だ。,,,
先ほど,先ほどお名刺を交換させて頂いた、斎藤です。,,,
音楽,音楽のない生活を想像してごらん。,,,
いったん,この話はいったん白紙に戻させてもらいます。,,,
街道,あいつは出世街道まっしぐらだからな。,,,
はつ,人生はつのカツカレーにテンション上がりまくりっス。,,,
麻美,麻美という名前は、父方の祖母にちなんで名づけられました。,,,
何となく,何となくフラフープをしてみた。,,,
コト,今ハマっているコトは、モノマネです。,,,
楽しい,私と一緒にいて楽しい？,,,
白,この白線からはみ出ないようにしてください。,,,
たっぷり,時間はたっぷりあるさ。,,,
聞こえ,祖母は都合が悪いと聞こえないふりをする。,,,
警部,この事件を担当している、今中警部だ。,,,
認識,それが悪いことだと認識していないんですよ。,,,
握,アイツに弱みを握られているんだ。,,,
男女,男女の間に友情関係は成立すると思いますか？,,,
組,3年2組の同窓会を開催することになりました。,,,
呼びかけ,今、自治体が津波避難を呼びかけています。,,,
湯,お茶を淹れるので、お湯を沸かしてくれない。,,,
支え,妻の手料理が、慣れない海外生活を支えてくれています。,,,
物語,ハッピー・エンドの物語が好きなの。,,,
桐,着物は桐箪笥に仕舞ってあります。,,,
増し,二割増しの請求書が送られてきたんだ。,,,
紅,チャーハンといえば紅しょうがでしょう。,,,
結構,あんた、結構無理して頑張ってたもんね。,,,
動揺,図星をつかれ、動揺を隠せなかった。,,,
膣,産婦人科で、膣に炎症があると診断されたの。,,,
絶望,医師に余命2ヵ月を宣告され、絶望の底に突き落とされた。,,,
今年,今年は平成何年でしたっけ。,,,
紐,ブラ紐がシャツからはみ出てるよ。,,,
作ら,松本君って、どうして彼女を作らないの。,,,
両,俺達、両想いだったんだね。,,,
嫌い,アイツ、ゴルフの練習は嫌いなくせに、すげぇ上手いんだよ。,,,
かす,油かすを買ってきてくれない？,,,
脱出,どうすれば引きこもりを脱出できるんだろうか。,,,
あまり,それはあまり嬉しい褒め言葉じゃないね。,,,
落ち着い,弟は、いつでも落ち着いて安全運転をする。,,,
食っ,いつまでハンバーガー食ってんだよ。,,,
牙,ハスキーに牙を剥かれた。,,,
種類,こんなにたくさんの種類のチーズがあるなんて知りませんでした。,,,
引く,サイドブレーキを引くのを忘れないでね。,,,
影響,きっと、原油価格下落が影響しているんだろう。,,,
差し出し,そっと花束を差し出した。,,,
怪,あちこちに怪文書が出回っているらしいぞ。,,,
柄,ひしゃくの柄が折れた。,,,
芝居,杉田くんの芝居は、いつ見ても本当に素晴らしいね。,,,
しょく,大卒でもしょくにあぶれる時代だからな。,,,
外国,外国に留学したいと思っているんだ。,,,
造,RC造とは、Reinforced Concrete 造の略で、鉄筋コンクリート造のことです。,,,
作品,奈良を舞台としたアニメーション作品を募集しています。,,,
黙,黙って聞いてりゃ調子に乗りやがって。,,,
ブリッジ,あそこのブリッジまで、競争だ。,,,
ぬ,あとは、色をぬったら完成です。,,,
ボタン,ボタンを掛け違えているわよ。,,,
教育,この先生はとても教育熱心だ。,,,
真面目,普段真面目な奴ほど、酔うと豹変しやすい。,,,
貸し,こないだ貸したゲーム、どうだった？,,,
短く,前髪かなり短くしたんだね。,,,
まとも,恥ずかしくて、まともに目も合わせられなかった。,,,
ゆる,キャップがゆるんでたみたい。,,,
光る,夜空に稲妻が光るのを見た。,,,
大地,この木は、大地にしっかりと根をはっています。,,,
展開,いつも展開が早いよね。,,,
らい,ここでいつも、らい麦パンを買うの。,,,
ケイ,ケイちゃんの焼いたクッキー、すごく美味しいのよ。,,,
喜び,久しぶりに実家に帰ったら、犬が喜びまくってね。,,,
守っ,彼女のことは、俺が守ってあげたいと思う。,,,
よそ,よその人から、物をもらっちゃいけません。,,,
頼む,それが人にモノを頼む時の態度か。,,,
振る,犬がしっぽを振るのって可愛いよね。,,,
掃除,この写真、掃除をしてたら出てきたのよ。,,,
電気,ちょっと電気つけてくれない。,,,
校舎,週末に校舎の壁を塗り替える予定です。,,,
意,意を決して告白した。,,,
征,征ちゃんって、まだ剣道やってるの？,,,
坐っ,きちんと正座で坐ってください。,,,
捜査,この捜査のことは絶対に口外しないよう、よろしくお願いします。,,,
日,この部屋には西日が差し込みます。,,,
梨,梨は皮ごと食べる方が栄養が採れるんだよ。,,,
組ん,アイツとは昔一緒にバンドを組んでたんだよ。,,,
戦っ,お前一人で戦って勝てる相手じゃないのは分かっているだろう。,,,
見下ろし,いつも橋の上から、釣りをするあなたを見下ろしていました。,,,
泥,雨の日は泥はねが気になって白い靴やパンツが履けません。,,,
構わ,失敗したって構わないから、やってみなさい。,,,
勝利,勝利の雄叫びをあげた。,,,
出会っ,出会って間もない頃はあんなにドキドキしたのに。,,,
食い,パン食い競争で優勝しました。,,,
女中,女中さんを雇う余裕があるなんて、すごいわね。,,,
蜜,小さい頃、学校帰りにツツジの蜜をよく吸っていた。,,,
園,園児の登下校には、親が付き添うことになっています。,,,
分かる,この問題が分かる人は手をあげてください。,,,
年齢,女性に年齢を聞くのは失礼です。,,,
バイ,あの人、バイだって噂だよ。,,,
本部,本部へFAXを送ってくれましたか。,,,
弁当,今日の弁当の唐揚げ、すげーうまかったよ。,,,
っぽい,あの子って、蜜カノっぽい雰囲気醸し出してるよね。,,,
無数,きのこが無数に生えていた。,,,
ひょっと,ひょっとして、竹内さんですか。,,,
平和,鳩は平和の象徴です。,,,
真ん中,道の真ん中を歩くのは危ないよ。,,,
停止,赤信号ではちゃんと停止してくださいね。,,,
次第,これが終わり次第、電話します。,,,
思い出す,今でもたまに彼のこと、思い出すの。,,,
追いかけ,あの時、夫を置いて彼のことを追いかけていたらどうなってたのかしら。,,,
然,その光景を、この目に然と焼き付けた。,,,
室内,室内はやっぱり暖かいね。,,,
最大,ここは世界最大級の温泉施設です。,,,
単に,単に、粒あんがあまり好きじゃないだけです。,,,
整備,定期的に自動車の点検整備を行っています。,,,
楽し,楽しければ何をしてもいいってもんじゃないでしょう。,,,
王国,神の王国にようこそ！,,,
かせ,悪いけど、この傘はかせないんだ。,,,
ショック,玉森君が結婚したの、マジでショックなんだけど。,,,
今朝,今朝、下痢でトイレから出られませんでした。,,,
どうにも,努力だけじゃどうにもならないことだってあるんだよ。,,,
沙耶,沙耶に隠し子がいたなんて、信じられないよ。,,,
恐れ,彼女が妊娠したのではないかと恐れています。,,,
何人,何人も他人の権利を冒すことはできない。,,,
そん,なんだかそんした気分だよ。,,,
大勢,あのゴールで試合の大勢が決まったな。,,,
集団,スリ集団は、観光客を狙っています。,,,
専門,いい日本酒専門店を見つけたんだけど、今度一緒にどう？,,,
証明,市税の納税証明は、どこでとれますか。,,,
朱,朱に交われば赤くなる、ということわざがあります。,,,
動かす,体を動かすのが億劫なんだ。,,,
発射,ロケットは今夜八時に発射される予定です。,,,
渡っ,橋を渡って右に曲がったところで待っています。,,,
上空,上空にはヘリコプターが何機も飛び交っていました。,,,
後悔,やった後悔とやらなかった後悔なら、やった後悔をする方がましだ。,,,
もどっ,元カノとヨリがもどったらしいよ。,,,
合い,両親が罵り合いをするのを聞くのは辛い。,,,
戻し,今のシーン、もう一度巻き戻してみてくれませんか。,,,
示す,教師は生徒に手本を示す必要があります。,,,
あて,このボールをあの的にあててください。,,,
見当,まるで見当違いのことばかり言っている。,,,
弱い,俺はババ抜きが本当に弱い。,,,
派手,うちのばーちゃんはかなり派手だからな。,,,
いらっしゃる,こんなに早くいらっしゃるなんて。,,,
男の子,元気な男の子ですよ。,,,
響い,このスピーチが胸に響いて、泣けてきました。,,,
悪,実は、私は悪の組織と戦っているんです。,,,
残り,今年も残り僅かになりましたね。,,,
迫っ,あいつ、お前にキスを迫ったりしなかったのか。,,,
まい,自分でまいた種だろう。,,,
夢中,ゲームに夢中で聞こえませんでした。,,,
かね,かねがなくても愛があります。,,,
もて,なんであいつばっかりもてるんだよ。,,,
ベルト,ベルトを忘れたのでズボンがずれてきます。,,,
年間,年間目標の達成おめでとうございます。,,,
適当,いつも適当にあしらわれるんだ。,,,
狼,日本にも狼はいますか？,,,
生,魚を生で食べるのはあまり好きじゃありません。,,,
見回し,辺りを見回したが、それらしき人物は見つからなかった。,,,
入ら,クローゼットに入らない服は、思い切って捨てようと思います。,,,
コート,このコートボロボロだから、新しいのを買わなきゃ。,,,
懐,こいつが俺の懐から財布をすりやがったんだ。,,,
ことば,ことばが人を傷つけることだってあるんだぜ。,,,
良かっ,大した怪我がなくて本当に良かったよ。,,,
拓,高知県香美市拓は、消滅寸前の集落です。,,,
柳,河原で柳がさみしげに揺れていた。,,,
達し,売り上げ目標に達し、社長は満足そうにしていた。,,,
希,希が全くなくなった分けではない。,,,
カウンター,カウンター席でも構いません。,,,
金,金さんに教えてもらったレシピなんです。,,,
甲板,甲板に出て煙草を吸ってくるよ。,,,
きちんと,洗濯物がきちんとたたまれていないと気がすまないんだ。,,,
驚き,母親がTバックを履いていることに驚きを隠せなかった。,,,
居間,居間のコタツで寛いでいるよ。,,,
助け,ちょっと分らない所があるので、助けてもらえませんか。,,,
地獄,お前なんか、地獄に落ちろ！,,,
折れ,シャー芯が折れちまった。,,,
解,この方程式の解を全て求めなさい。,,,
こんど,こんどはいつ会えるのかな。,,,
立た,教室の外に立たされました。,,,
すま,こんなことして、ただじゃすまないわよ。,,,
発生,この時期になると、クラゲが発生します。,,,
陽,この部屋は、陽当たりがよくて、気持ちいい。,,,
監督,この監督は非常に厳しいことで有名だ。,,,
みちる,みちるがネイルサロンをオープンしたらしいわよ。,,,
話題,ほんと話題には事欠かないわよね。,,,
はく,はくんだったらちゃんとトイレではいてよ。,,,
開ける,プレゼントを開けるのは家に帰ってからにしてください。,,,
けが,おけがはありませんか？,,,
更,更に間が悪いことに、そこに父親が帰ってきたんだよ。,,,
皮肉,皮肉にも、飛行機に乗り遅れたせいで命拾いした。,,,
見沢,見沢さんという方から、小包が届いているわよ。,,,
システム,システムにバグが見つかってね。,,,
どれほど,どれほど心配したか、分かっているのか。,,,
あき,お前って本当にあきっぽいよな。,,,
主張,父は自分の主張を絶対に曲げません。,,,
差し,人を指で差してはいけない。,,,
機能,二人の関係は、もううまく機能しないだろう。,,,
実行,この計画をどうやって実行に移そうか。,,,
住む,まずは住む場所を考えないと。,,,
ちらりと,スカートからちらりとパンツが見えた。,,,
がち,がちでラーメン十杯食べるつもりだぜ。,,,
不審,あそこの河原に不審なバンが停まっているんです。,,,
パイ,アップルパイが大好きなんです。,,,
バード,最近アングリーバードのゲームにハマっています。,,,
特殊,このペンには、特殊なインクが使われているんです。,,,
すか,芸人の出待ちをしていたが、すかを食らった。,,,
布団,天気がいいから布団でも干そうかな。,,,
任せ,君にはこの仕事はまだ任せられないよ。,,,
位,涙も出ない位悲しかった。,,,
時刻,今年の初日の出の時刻は何時の予定ですか。,,,
像,渋谷駅にモヤイ像があるなんて知りませんでした。,,,
生え,乳歯が抜けて、新しい歯が生えてきてるんです。,,,
近づく,結婚式が近づくにつれて、憂鬱になっているんです。,,,
可愛い,赤ちゃんって本当に可愛いですよね。,,,
並,並の努力では、あのパフォーマンスはできないよ。,,,
スピード,ちょっとスピード出しすぎなんじゃない。,,,
ヤン,ヤンさんが作る餃子が本当に美味しいの。,,,
灯,水谷さん家、まだ灯がともっているわ。,,,
社,彼は、我が社のナンバーワンセールスだよ。,,,
退屈,退屈な人生なんてつまらないだろう。,,,
直後,ヨガをした直後に、ケーキを食べてしまった。,,,
流れる,血が彼の頭から流れるのが見えた。,,,
ばら,ばらの香りの石鹸を使っているの。,,,
すい,この車両もようやくすいてきたね。,,,
飛び込ん,プールに飛び込んで、怪我をした。,,,
心持,自分の子を持って初めて親の心持が分ったよ。,,,
レベル,彼女は僕にはレベルが高すぎる。,,,
たまえ,いい加減本心んを言いたまえ。,,,
勿論,勿論、子育ては大変です。,,,
位,マラソン大会で一位を獲りました。,,,
行わ,どうしてデータ復元を行わないんですか。,,,
軌道,仕事がようやく軌道に乗ってきました。,,,
読み,漫画を読みながらご飯を食べるのは行儀が悪いですよ。,,,
包ん,バナナの皮でご飯を包んで蒸しました。,,,
浴び,ちょっとシャワーを浴びてきます。,,,
ふん,この辺りは鹿のふんだらけなので気を付けてね。,,,
映像,映像は見られるのですが、音声が全く聞こえません。,,,
手,握手してもらえませんか。,,,
まつ,いつまでまつことになるのか、全く検討が付きません。,,,
瞳子,瞳子は畑仕事には向いてないわよ。,,,
もた,背もたれにもたれながら、思いを巡らせた。,,,
ふり,どうせ寝たふりをしているんでしょう。,,,
姉妹,今度、幼なじみの美人姉妹を紹介するよ。,,,
階級,どうして警察官は階級制度なんですか。,,,
陣,経営陣と意見が対立しています。,,,
得意,得意科目は数学です。,,,
条,日本国憲法 第一条を丸暗記しました。,,,
勘,こういう時だけよく勘が働くのよね。,,,
申し訳,申し訳ないけど、この葉書をポストに投函しておいてもらえるかな。,,,
伝説,この山には竜がいるという伝説がある。,,,
おかしく,ノーベル賞を受賞してもおかしくない。,,,
いわゆる,いわゆるオタクです。,,,
合図,進路変更の合図を出し忘れたんです。,,,
切る,ダンボールを切るのは一苦労だ。,,,
市民,市民を対象とした社会調査を行いました。,,,
幻,この酒は、幻の銘酒と呼ばれています。,,,
製,中国製の商品だらけですね。,,,
晶,これは晶が小さかった頃に着てた服です。,,,
した,珈琲でしたを火傷してしまった。,,,
竹,竹串を刺して火が通っているか確かめてみたらいい。,,,
逢坂, 逢坂の関とはどこのことをいうのですか。,,,
いざ,いざ、出陣じゃ！,,,
図,地下鉄の路線図ならここからダウンロードできますよ。,,,
おのれ,おのれの世話もできないくせに、動物なんて飼える訳ないだろう。,,,
張,弓を一張準備してもらえませんか。,,,
儀式,日本にはどんな儀式がありますか。,,,
百合,どうしてレズビアンのことを百合と言ったりするんでしょうか。,,,
慎重,大事な決断だからこそ、慎重に下すべきだ。,,,
説,一説によると、サンタクロースは北海道に住んでいるらしいぞ。,,,
せつ,そのせつはどうもお世話になりました。,,,
上がる,株価が上がるのをドキドキしながら眺めています。,,,
微妙,悪くないけどちょっと微妙だね。,,,
田,あそこの田は、もうダメじゃないかなぁ。,,,
叩き,娘が肩叩きをしてくれてねぇ。,,,
しめ,それは自分の首をしめるようなものだよ。,,,
おかしな,どうしていつもおかしな格好で人を笑わせようとするの。,,,
水前寺,こちらは我が社の経理を担当してくれている水前寺さんです。,,,
両方,どちらも両方、私のものです。,,,
亀,格闘技を習いたいと思っている亀だって、いるかもしれないじゃないか。,,,
しら,しらを切るつもりか？,,,
後退,生え際がどんどん後退していってるんだよな。,,,
伸,伸はカラオケで演歌しか歌わないからな。,,,
待ち,待ち合わせ場所、どこにする？,,,
絶叫,絶叫マシンに連続20回乗っちゃった。,,,
つめ,つめが割れちゃった。,,,
運転,よかったら帰りは私が運転するよ。,,,
与える,他人の家の犬に勝手に餌を与えるのは良くないだろ。,,,
襲わ,こんな貧乏な家が強盗に襲われるとは思ってもみなかった。,,,
沙,私の十八番は、原田悠里の「沙の川」です。,,,
敦,敦がそんなことを知っているとは驚きだな。,,,
相変わらず,清水さんは相変わらず気配りがすごいなぁ。,,,
ピンク,いい年してピンクのスカートはないだろう。,,,
歳,桑原さんみたいな歳のとり方に憧れるわ。,,,
あいさつ,あいさつだけは元気がいいんだから。,,,
透明,ああ、透明人間になりてぇ。,,,
受け取っ,あの舞妓さんから簪を受け取ってください。,,,
段,そこは段になってるので気を付けてくださいね。,,,
つれ,出張につれていくのは無理だよ。,,,
畑,うちの畑で取れたキャベツだ。,,,
熊,熊に出くわしたので死んだふりをした。,,,
さまざま,各人がさまざまの感想を述べた。,,,
兄ちゃん,俺の兄ちゃんはかなり出っ歯なんだ。,,,
目撃,殺人事件を目撃してしまった。,,,
構造,この建物の構造はどうなっていますか。,,,
嵐,嵐に備えて、雨戸を閉めた。,,,
風景,油絵で風景画を描くのが趣味です。,,,
小声,毎朝、小声で歌を歌いながら散歩をするオジサンを見かけます。,,,
傭兵,私は傭兵としてその戦争に参加しました。,,,
かま,草刈り用のかまが見当たらないんだ。,,,
生きる,この世界で生きるには、金がいるだろう。,,,
改めて,改めてご報告させて頂きます。,,,
ライ,ライ麦畑で追いかけっこをしたのを忘れたのですか。,,,
艶,どうすればそんなに艶のある黒髪になるんですか。,,,
くず,ここでパンくずを鴨にあげるんです。,,,
襲っ,急に眠気が襲った。,,,
込む,ランドセルに体操着を押し込むと、急いで蓋を閉じた。,,,
久しぶり,久しぶりに隠れんぼでもしませんか。,,,
何とも,何とも言えない不安が胸に込み上げてきた。,,,
暗黒,世は、暗黒時代に突入した。,,,
上昇,金利はまだまだ上昇しそうだ。,,,
管理,子供の栄養管理がきちんとできていますか。,,,
容赦,新人でも、容赦の無い言葉を浴びせられた。,,,
はじめる,新しいことをはじめるのが好きなんです。,,,
回復,後遺症は残りましたが、ほぼ回復しています。,,,
兵器,これは我々の秘密兵器です。,,,
含ん,コエンザイムQ10を含んでいる食品を教えてください。,,,
いか,あなたが私にとっていかに大切か、思い知らされました。,,,
牛,今日は、牛一頭分のお肉を用意しているので、どんどん食べてくださいね。,,,
宝,一緒に宝探しに出かけないか。,,,
母さん,母さんの質問にちゃんと答えなさい。,,,
きのう,きのう追い剥ぎにあったんです。,,,
迷っ,人生に迷ったら、いつもこの映画を観るんです。,,,
幼い,幼い頃から、バイオリンを習っています。,,,
権,画像を選ぶ際は、著作権を侵害しないよう、充分な注意を払ってください。,,,
欲望,私は全ての欲望を捨て、出家しました。,,,
進め,行き止まりなのでこれ以上進めません。,,,
叫ぶ,助けを求め叫ぶ声が、隣の部屋から聞こえてきたんです。,,,
幸福,幸福なんて長続きしないよ。,,,
アル,アル中の中年オヤジと誰がデートなんかするもんか。,,,
コックピット,旅客機のコックピットに、特別に座らせてもらいました。,,,
なのに,未成年なのに喫煙するのは良くないよ。,,,
技,プロレスの技をいくつか覚えました。,,,
正時,正時の入学祝いを準備しなくちゃいけないでしょう。,,,
動き,汽車はゆっくりと動き出した。,,,
騒ぎ,これはいったい何の騒ぎですか？,,,
素,ここで味の素を一振りしてください。,,,
畳,畳の匂いを嗅ぐと、落ち着くんですよね。,,,
長門,長門型戦艦の模型を作っています。,,,
立,男は、直立不動の姿勢でこちらを見つめていた。,,,
いくつか,いくつかお聞きしたいことがあるんですが、よろしいでしょうか。,,,
のっ,気分が段々のってきました。,,,
自転車,私は自転車に乗れないんです。,,,
結論,そんなに早く結論が出たんですか。,,,
限ら,彼が浮気をしないとは限らないでしょう。,,,
生じ,この問題は何が原因で生じたんですか。,,,
百合子,百合子は、色白でか細い女性だった。,,,
沈ん,気分が沈んで何もする気が起きないの。,,,
故郷,故郷で両親が待っているんです。,,,
しゃく,しゃくだけど、やっぱりあの子には叶わないわね。,,,
見物,ここで見物させてもらってもいいですか。,,,
すい,この店、いつもめちゃくちゃすいてるんだよね。,,,
休み,休みの日には、だいたい一人で映画館に行くことが多いです。,,,
院,俺、院に進学しようと思ってるんだ。,,,
北村,北村はこの春から大学院生だろう。,,,
麒麟,麒麟は、中国神話に登場する伝説上の霊獣です。,,,
物体,なんだこの物体は！？,,,
あく,この窓はあくようになってるのかな？,,,
当たっ,ボールが肩に当たったんだ。,,,
そういえば,そういえば、こないだのプレゼンはどうだったの？,,,
連続,まさかこの町で連続殺人事件が起きるなんて。,,,
千鶴子,さっきのメール、間違えて千鶴子に転送しちまったんだ。,,,
詰,あんたはいつも肝心なところで詰が甘いのよ。,,,
行方,行方不明の祖母を探しているんです。,,,
乳,牛の乳搾り体験をしてきました。,,,
８,このパッケージには、スライスチーズが８枚入っています。,,,
ちょうだい,枝豆人数分ちょうだい。,,,
契約,なんとか契約までこぎつけた。,,,
ナン,このカレー屋のナンは最高にうまいんだ。,,,
むかっ,むかって右側の建物が、父の会社です。,,,
かぶっ,どうして家の中でまで帽子をかぶっているの。,,,
あせ,愛人からのメールを誤送してしまい、かなりあせりました。,,,
広田,広田君のスーツ、どうしてまだ夏物なのかしら。,,,
くし,髪の毛がボサボサなので、くしを貸してもらえませんか。,,,
座敷,座敷の席を用意してもらってもいいですか？,,,
苦,毎日勉強し続けることは苦にならない。,,,
掛,掛布団なら押入れに入っています。,,,
三郎,三郎が土産に竹輪を買ってきてくれたよ。,,,
スー,スーさん、珍しくネクタイなんかしめちゃって、どうしたの？,,,
不満,別に今の毎日に不満がある訳じゃありません。,,,
警備,職業は、自宅警備員です。,,,
心理,消費者心理についてもう少し勉強した方がいいんじゃないですか。,,,
教授,今日の午後、教授に論文の書き方を指導してもらう予定です。,,,
つくっ,曲をつくってみたんだけど、聴いてもらえないかな。,,,
判ら,何が美味しいのか、俺には違いが判らないよ。,,,
祭,文化祭で、たい焼き屋を出す予定です。,,,
遣,それでしたら、うちの長男を使いに遣りますよ。,,,
呟い,さっきから何をブツブツ呟いてるんだ。,,,
当たり前,自分にとって当たり前なことでも、他人にからすると特別に見えたりもする。,,,
街,一度ウォール街で働いてみたいと思っていたんですよ。,,,
時期,この時期は風邪をひきやすいので気を付けてくださいね。,,,
弓,人生で初めて弓を射ました。,,,
求める,両親に、経済的な援助を求める手紙を書きました。,,,
食堂,実家は、小さな食堂を経営しています。,,,
脱い,脱いだ服は洗濯機の中に入れてください。,,,
袋,そろそろポチ袋を買いに行かなくっちゃ。,,,
魅力,真奈美ちゃんの魅力といえば、あのアニメ声でしょう。,,,
狂っ,今日、ありえないぐらい狂ったクレームを受けたんだけど。,,,
好い,好いお客様に巡りあえて、私は幸せです。,,,
体験,あそこの塾に体験入学してみようかなって思ってるの。,,,
無意識,無意識にチョコレートに手が伸びていた。,,,
有名,ここのロールケーキ、すっごく有名なんだよ。,,,
貴子,こんど貴子と一緒に手芸教室に行くんだ。,,,
雑誌,今日は、雑誌の取材を一件受けました。,,,
委員,図書委員に立候補しました。,,,
芸術,自分には果たして芸術の才能があるんだろうか。,,,
永遠,永遠の十六歳です。,,,
出せ,金を出せ。,,,
枕,枕が涙で濡れた。,,,
苦しい,苦しい時に、何度もこの言葉に勇気づけられてきました。,,,
身分,この小説では、身分の差を乗り越えた二人の強い恋愛が描かれています。,,,
兄弟,これからは、兄弟仲良く生きていくのよ。,,,
王宮,二人は、タイの王宮で出会います。,,,
野々山,税理士の野々山先生に相談してみましょう。,,,
一層,寒さが一層厳しくなったようですなぁ。,,,
いろんな,世の中にはいろんな人がいるよね。,,,
衛,衛さんって、本当公務員の鏡みたいな人よね。,,,
生き物,人間を最も多く殺す生き物は、実は「蚊」なのです。,,,
操作,リモコンで簡単に操作できますよ。,,,
伯爵,ドラキュラ伯爵と、ニンニクバーでデートするのよ。,,,
うた,深夜にも関わらず、大声でうたを歌い続けた。,,,
別れ,別れは辛いが、新しい出会いもある。,,,
遊ん,一緒に遊んでくれる仲間がほしかったんだ。,,,
通る,いつも通る道なのに、全然気が付かなかったよ。,,,
まだまだ,まだまだ俺も捨てたもんじゃねぇな。,,,
ブラ,太ってブラがきつくなっちゃった。,,,
携帯,携帯をよく無くすんですよね。,,,
襲,襲の色目を一覧表にまとめました。,,,
戻り,早くお店に戻りましょう。,,,
そっくり,死んだお母さんにそっくりですね。,,,
シート,ブルーシートを持ってきました。,,,
かげ,柱のかげになっていてよく見えない。,,,
師匠,師匠に頼まれたんです。,,,
男子,ほんと、男子って子供なんだから。,,,
品,こちらの品で、間違いございませんでしょうか。,,,
曲,クラシックで一番好きな曲はなんですか。,,,
龍,龍が描かれた掛け軸に一目惚れした。,,,
食べる,食べる量だけはいっちょ前なんだから。,,,
閉め,いつものように鍵を閉め、部屋を出ました。,,,
背筋,背筋をしゃんと伸ばして仕事をしなさい。,,,
砲,学校で、空気砲を作ったんだ。,,,
術,我ながら、うまく世渡りする術を身につけたと思います。,,,
真美,これは真美のベーコンだから、勝手に食べたら殺されるぞ。,,,
昼間,昼間っからビール飲んで、幸せだな。,,,
新庄,新庄がまたホームラン売ったんだ。,,,
うま,うまに餌をやるのを忘れていました。,,,
動作,このパソコン、動作が遅くなっているんです。,,,
ロープ,絶対に解けないロープの結び方を教えましょうか。,,,
割,何でもいいので、モルトを水割で。,,,
飲む,缶ジュースを飲む時は、いつもストローを使います。,,,
覗き,ここの露天風呂、女風呂が覗き放題なんだぜ。,,,
いっそう,いっそうやる気を出して頑張った。,,,
紫,君には紫が似合っていると思うよ。,,,
呪,自ら、自分の運命に呪をかけたんだ。,,,
自覚,自分が偉そうになりがちだということは自覚しています。,,,
つぶやく,先生が不満をつぶやくのを聞いてしまったんです。,,,
好奇,好奇の目にさらされることが耐えられなかったんです。,,,
震わせ,彼女は、声を震わせながらも必死で反論した。,,,
学者,私の叔父は、数学者なんです。,,,
こま,義母が毎日家を尋ねてくるのでこまっています。,,,
叫び,あそこの犬は、一日中叫び鳴いています。,,,
くだ,くだを鼻から通したんですよ。,,,
露,日露戦争についての本を探しています。,,,
触,この人今、私のお尻を触りました。,,,
会長,会長とゴルフに行く予定なんですよね。,,,
ホール,多目的ホールでクリスマスパーティーを開催しようと思っています。,,,
池,この池には、鯉がいたはずなんですが。,,,
売っ,無塩バターは売ってなかったよ。,,,
婆,うちの糞婆は本当に口うるさいんだよ。,,,
振り返る,過去を振り返るのはもうやめよう。,,,
子ども,子ども料金はありますか。,,,
遅,夜遅くまで起きているのは体に悪い。,,,
乗る,このフライトに乗ることができなければ、結婚式に間に合いません。,,,
おとなしく,おとなしく言うことを聞いていれば、被害は加えないよ。,,,
重,彼にとって、重い女にはなりたくない。,,,
ダム,ダムにバス釣りに行こうぜ。,,,
起こる,こういう時に限って、思いがけないことが起こるもんだ。,,,
マイ,マイちゃんのことが、ずっと前から好きでした。,,,
なぜなら,なぜなら、ここはバーですから。,,,
しょう,しょうがないなぁ。,,,
ロック,俺は昔からロック一筋です。,,,
語っ,男は私に、ジャングルでの冒険談を語ってくれた。,,,
縦,叔父はいつも、縦縞模様のシャツをお洒落に着こなしていた。,,,
たか,たかが空を悠々と飛び交っていた。,,,
亭主,あんたのとこの亭主は真面目でいいよね。,,,
中年,最近中年太りになってきちゃってさ。,,,
とれ,この贅肉、何とかしてとれないかなぁ。,,,
できるだけ,できるだけ、電話するようにします。,,,
同情,人に同情されると、本当に惨めな気持ちになります。,,,
水面,水面に美しい満月が映っていた。,,,
結構,結構気に入ってたんだけどな。,,,
同じく,同じく平成二十年に入社した、鈴木ともうします。,,,
期,新学期が始まるのが憂鬱だよ。,,,
午前,午前中にやらなくちゃいけない仕事を終わらせてしまう予定だよ。,,,
見つめる,もっと現実を見つめる方がいいんじゃない。,,,
鈴,猫の首についた鈴がチリンチリンと鳴った。,,,
司,昔は役人のことを司といったそうだよ。,,,
余計,余計なことをいちいちベラベラ喋るんじゃねーよ。,,,
隠す,やましい気持ちがあるから隠すんじゃないのか。,,,
吐い,歯磨きをしてたら、気持ちが悪くなって吐いてしまった。,,,
度目,これで今週は三度目だよ。,,,
そうそう,こんなチャンス、そうそうあるもんじゃないだろう。,,,
幅,肩幅が広いの、自分でも気にしているんです。,,,
自慢,自慢っぽく聞こえてしまったらごめんなさい。,,,
止める,あいつを止めることができるのはお前だけだ。,,,
染め,白髪を染めるのはいいけど、どうしてピンク色にするの？,,,
とつ,この板、所々におうとつがあるよね。,,,
